,SUBDIVISION,YEAR,Parameter,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
10187,TAMIL NADU,1955,No. of districts,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
10190,TAMIL NADU,1956,No. of districts,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
10193,TAMIL NADU,1957,No. of districts,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
10196,TAMIL NADU,1958,No. of districts,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
10199,TAMIL NADU,1959,No. of districts,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
10202,TAMIL NADU,1960,No. of districts,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
10205,TAMIL NADU,1961,No. of districts,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
10208,TAMIL NADU,1962,No. of districts,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
10211,TAMIL NADU,1963,No. of districts,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
10214,TAMIL NADU,1964,No. of districts,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
10217,TAMIL NADU,1965,No. of districts,29.0,29.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0
10220,TAMIL NADU,1966,No. of districts,32.0,32.0,32.0,32.0,31.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
10223,TAMIL NADU,1967,No. of districts,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
10226,TAMIL NADU,1968,No. of districts,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
10229,TAMIL NADU,1969,No. of districts,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
10232,TAMIL NADU,1970,No. of districts,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10235,TAMIL NADU,1971,No. of districts,33.0,33.0,33.0,33.0,33.0,33.0,31.0,33.0,29.0,33.0,33.0,33.0
10238,TAMIL NADU,1972,No. of districts,33.0,18.0,32.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
10241,TAMIL NADU,1973,No. of districts,33.0,32.0,32.0,33.0,32.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
10244,TAMIL NADU,1974,No. of districts,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
10247,TAMIL NADU,1975,No. of districts,33.0,33.0,33.0,33.0,33.0,33.0,33.0,34.0,34.0,34.0,34.0,34.0
10250,TAMIL NADU,1976,No. of districts,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10253,TAMIL NADU,1977,No. of districts,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
10256,TAMIL NADU,1978,No. of districts,33.0,33.0,33.0,32.0,33.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10259,TAMIL NADU,1979,No. of districts,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10262,TAMIL NADU,1980,No. of districts,33.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,34.0
10265,TAMIL NADU,1981,No. of districts,34.0,33.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10268,TAMIL NADU,1982,No. of districts,34.0,33.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0,34.0,34.0
10271,TAMIL NADU,1983,No. of districts,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.0
10274,TAMIL NADU,1984,No. of districts,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10277,TAMIL NADU,1985,No. of districts,32.0,33.0,34.0,33.0,32.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
10280,TAMIL NADU,1986,No. of districts,33.0,34.0,33.0,34.0,34.0,34.0,34.0,34.0,32.0,34.0,34.0,32.0
10283,TAMIL NADU,1987,No. of districts,32.0,32.0,32.0,32.0,28.0,32.0,32.0,32.0,32.0,21.0,19.0,32.0
10286,TAMIL NADU,1988,No. of districts,34.0,34.0,34.0,34.0,34.0,34.0,32.0,33.0,33.0,32.0,32.0,32.0
10289,TAMIL NADU,1989,No. of districts,33.0,32.0,32.0,33.0,32.0,32.0,32.0,33.0,32.0,32.0,32.0,32.0
10292,TAMIL NADU,1990,No. of districts,33.0,33.0,33.0,32.0,32.0,34.0,34.0,34.0,34.0,34.0,33.0,34.0
10295,TAMIL NADU,1991,No. of districts,34.0,33.0,33.0,33.0,34.0,34.0,33.0,34.0,34.0,33.0,34.0,34.0
10298,TAMIL NADU,1992,No. of districts,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
10301,TAMIL NADU,1993,No. of districts,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10304,TAMIL NADU,1994,No. of districts,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10307,TAMIL NADU,1995,No. of districts,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,32.0
10310,TAMIL NADU,1996,No. of districts,33.0,33.0,21.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10313,TAMIL NADU,1997,No. of districts,33.0,33.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10316,TAMIL NADU,1998,No. of districts,28.0,22.0,20.0,30.0,34.0,34.0,34.0,34.0,33.0,34.0,34.0,34.0
10319,TAMIL NADU,1999,No. of districts,28.0,29.0,28.0,34.0,34.0,34.0,31.0,32.0,32.0,32.0,32.0,32.0
10322,TAMIL NADU,2000,No. of districts,33.0,33.0,31.0,34.0,33.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10325,TAMIL NADU,2001,No. of districts,31.0,27.0,30.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10328,TAMIL NADU,2002,No. of districts,31.0,30.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,28.0,27.0,28.0
10331,TAMIL NADU,2003,No. of districts,30.0,30.0,30.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0
10334,TAMIL NADU,2004,No. of districts,29.0,29.0,28.0,29.0,29.0,29.0,22.0,21.0,22.0,22.0,22.0,22.0
10337,TAMIL NADU,2005,No. of districts,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10340,TAMIL NADU,2006,No. of districts,34.0,34.0,34.0,34.0,34.0,34.0,32.0,32.0,32.0,31.0,31.0,32.0
10343,TAMIL NADU,2007,No. of districts,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,31.0,26.0,26.0,21.0
10346,TAMIL NADU,2008,No. of districts,30.0,31.0,27.0,32.0,31.0,31.0,31.0,31.0,30.0,31.0,31.0,29.0
10349,TAMIL NADU,2009,No. of districts,32.0,34.0,28.0,33.0,27.0,33.0,31.0,34.0,33.0,32.0,32.0,32.0
10352,TAMIL NADU,2010,No. of districts,31.0,33.0,34.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
10355,TAMIL NADU,2011,No. of districts,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,15.0,16.0,16.0
10358,TAMIL NADU,2012,No. of districts,18.0,18.0,18.0,18.0,17.0,18.0,18.0,18.0,18.0,17.0,18.0,17.0
10361,TAMIL NADU,2013,No. of districts,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10364,TAMIL NADU,2014,No. of districts,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10367,TAMIL NADU,2015,No. of districts,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
10373,TELANGANA,1901,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10376,TELANGANA,1902,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10379,TELANGANA,1903,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0
10382,TELANGANA,1904,No. of districts,10.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0
10385,TELANGANA,1905,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
10388,TELANGANA,1906,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10391,TELANGANA,1907,No. of districts,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
10394,TELANGANA,1908,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10397,TELANGANA,1909,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10400,TELANGANA,1910,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0
10403,TELANGANA,1911,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10406,TELANGANA,1912,No. of districts,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
10409,TELANGANA,1913,No. of districts,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
10412,TELANGANA,1914,No. of districts,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0
10415,TELANGANA,1915,No. of districts,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
10418,TELANGANA,1916,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10421,TELANGANA,1917,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10424,TELANGANA,1918,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0
10427,TELANGANA,1919,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0
10430,TELANGANA,1920,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10433,TELANGANA,1921,No. of districts,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,8.0,9.0
10436,TELANGANA,1922,No. of districts,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
10439,TELANGANA,1923,No. of districts,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0
10442,TELANGANA,1924,No. of districts,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
10445,TELANGANA,1925,No. of districts,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
10448,TELANGANA,1926,No. of districts,10.0,8.0,9.0,8.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0
10451,TELANGANA,1927,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0
10454,TELANGANA,1928,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0
10457,TELANGANA,1929,No. of districts,10.0,10.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
10460,TELANGANA,1930,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10463,TELANGANA,1931,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10466,TELANGANA,1932,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10469,TELANGANA,1933,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10472,TELANGANA,1934,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10475,TELANGANA,1935,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10478,TELANGANA,1936,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10481,TELANGANA,1937,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10484,TELANGANA,1938,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10487,TELANGANA,1939,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10490,TELANGANA,1940,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10493,TELANGANA,1941,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10496,TELANGANA,1942,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10499,TELANGANA,1943,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10502,TELANGANA,1944,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10505,TELANGANA,1945,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10508,TELANGANA,1946,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10511,TELANGANA,1947,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10514,TELANGANA,1948,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10517,TELANGANA,1949,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10520,TELANGANA,1950,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10523,TELANGANA,1951,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10526,TELANGANA,1952,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10529,TELANGANA,1953,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10532,TELANGANA,1954,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10535,TELANGANA,1955,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10538,TELANGANA,1956,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10541,TELANGANA,1957,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10544,TELANGANA,1958,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10547,TELANGANA,1959,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10550,TELANGANA,1960,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10553,TELANGANA,1961,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10556,TELANGANA,1962,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10559,TELANGANA,1963,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10562,TELANGANA,1964,No. of districts,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
10565,TELANGANA,1965,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10568,TELANGANA,1966,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10571,TELANGANA,1967,No. of districts,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
10574,TELANGANA,1968,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10577,TELANGANA,1969,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10580,TELANGANA,1970,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10583,TELANGANA,1971,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10586,TELANGANA,1972,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10589,TELANGANA,1973,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10592,TELANGANA,1974,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10595,TELANGANA,1975,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10598,TELANGANA,1976,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10601,TELANGANA,1977,No. of districts,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10604,TELANGANA,1978,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10607,TELANGANA,1979,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10610,TELANGANA,1980,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10613,TELANGANA,1981,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10616,TELANGANA,1982,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10619,TELANGANA,1983,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10622,TELANGANA,1984,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10625,TELANGANA,1985,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10628,TELANGANA,1986,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10631,TELANGANA,1987,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10634,TELANGANA,1988,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10637,TELANGANA,1989,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10640,TELANGANA,1990,No. of districts,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10643,TELANGANA,1991,No. of districts,10.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
10646,TELANGANA,1992,No. of districts,9.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0
10649,TELANGANA,1993,No. of districts,7.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,10.0
10652,TELANGANA,1994,No. of districts,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0
10655,TELANGANA,1995,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
10658,TELANGANA,1996,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10661,TELANGANA,1997,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10664,TELANGANA,1998,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
10667,TELANGANA,1999,No. of districts,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10670,TELANGANA,2000,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10673,TELANGANA,2001,No. of districts,9.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0
10676,TELANGANA,2002,No. of districts,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0
10679,TELANGANA,2003,No. of districts,8.0,10.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0
10682,TELANGANA,2004,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,9.0,9.0
10685,TELANGANA,2005,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10688,TELANGANA,2006,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10691,TELANGANA,2007,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10694,TELANGANA,2008,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10697,TELANGANA,2009,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10700,TELANGANA,2010,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10703,TELANGANA,2011,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10706,TELANGANA,2012,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10709,TELANGANA,2013,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10712,TELANGANA,2014,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10715,TELANGANA,2015,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10721,UTTARAKHAND,1901,No. of districts,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10724,UTTARAKHAND,1902,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10727,UTTARAKHAND,1903,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10730,UTTARAKHAND,1904,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10733,UTTARAKHAND,1905,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10736,UTTARAKHAND,1906,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10739,UTTARAKHAND,1907,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0
10742,UTTARAKHAND,1908,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10745,UTTARAKHAND,1909,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10748,UTTARAKHAND,1910,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10751,UTTARAKHAND,1911,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10754,UTTARAKHAND,1912,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10757,UTTARAKHAND,1913,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10760,UTTARAKHAND,1914,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10763,UTTARAKHAND,1915,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10766,UTTARAKHAND,1916,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10769,UTTARAKHAND,1917,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0
10772,UTTARAKHAND,1918,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10775,UTTARAKHAND,1919,No. of districts,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10778,UTTARAKHAND,1920,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10781,UTTARAKHAND,1921,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10784,UTTARAKHAND,1922,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10787,UTTARAKHAND,1923,No. of districts,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0
10790,UTTARAKHAND,1924,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10793,UTTARAKHAND,1925,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10796,UTTARAKHAND,1926,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10799,UTTARAKHAND,1927,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
10802,UTTARAKHAND,1928,No. of districts,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
